Time:,Body1,x,y,phi(r),phi(d),dx/dt,dy/dt,dphi/dt(r),dphi/dt(d),d2x/dt2,d2y/dt2,d2phi/dt2(r),d2phi/dt2(d),Point1,x,y,dx/dt,dy/dt,Point2,x,y,dx/dt,dy/dt,Lam1,x,y,Kin1,-,Pot1,-,TotKin,TotPot,Total,,
Time:,Link002,-,-,-,-,-,-,-,-,-,-,-,-,Link001-{PointO},-,-,-,-,Link001-{PointA},-,-,-,-,Link002,-,-,Link002,-,Link002,-,,,,,
0,0,0.01,L,5.00E-01,-3.66E-04,0.00073253,0.041970885,-5.37E-05,-7.33E-02,0.146535117,8.395843733,-0.01610334,-7.32674443,14.65350852,839.5841931,L,0.00E+00,-2.95E-16,-2.12E-16,-2.54E-14,L,1.00E+00,-7.33E-04,-1.07E-04,-1.47E-01,L,-0.000859383,-2002.197701,L,0.002897599,L,-0.002897024,0.002897599,-0.002897024,5.75E-07
140.5,-,-0.4999675,-0.00570098,3.130190441,179.3467013,0.00329555,-0.28901492,0.578067426,3.120823799,0.2506041,-7.32389866,4.652559904,39.52984158,-,2.21E-11,-4.62E-11,3.08E-13,-7.32E-13,-,-0.999935,-0.01140197,0.0065911,-0.57802985,-,-112.6094986,-2002.913252,-,0.045093285,-,-0.04509271,0.045093285,-0.04509271,5.75E-07,,
140.51,-,-0.49991976,-0.00895727,3.123677158,178.9735177,0.00649032,-0.36223526,0.724586809,1.515766053,0.39370528,-7.31970204,4.65116088,39.44968337,-,2.21E-11,-4.62E-11,2.95E-13,-6.51E-13,-,-0.99983952,-0.01791454,0.01298064,-0.72447053,-,-202.0578759,-2004.501708,-,0.070849327,-,-0.070848752,0.070849327,-0.070848752,5.75E-07,,
140.52,-,-0.49983239,-0.0129455,3.115698769,178.5163897,0.01127665,-0.43539738,0.871086782,9.909596202,0.56890229,-7.31202184,4.648600183,39.30296624,-,2.21E-11,-4.62E-11,2.85E-13,-6.27E-13,-,-0.99966477,-0.02589099,0.0225533,-0.87079477,-,-317.437944,-2007.885368,-,0.102394759,-,-0.102394184,0.102394759,-0.102394184,5.75E-07,,
140.53,-,-0.49968785,-0.01766488,3.106255534,177.9753322,0.01797496,-0.508459,0.01755324,8.301506056,0.77607508,-7.29932055,4.644364392,39.06027332,-,2.21E-11,-4.62E-11,3.06E-13,-6.87E-13,-,-0.99937571,-0.03532977,0.03594992,-1.01691799,-,-458.6963544,-2014.077787,-,0.139723406,-,-0.139722831,0.139723406,-0.139722831,5.75E-07,,
140.54,-,-0.49946545,-0.02311415,3.095347881,177.3503697,0.02690409,-0.58136104,0.163966473,6.690366392,1.01502607,-7.27978308,4.637846394,38.68681954,-,2.21E-11,-4.63E-11,4.14E-13,-8.70E-13,-,-0.9989309,-0.04622829,0.05380818,-1.16272208,-,-625.7362887,-2024.318628,-,0.182825102,-,-0.182824527,0.182825102,-0.182824527,5.75E-07,,
140.55,-,-0.49914128,-0.02929131,3.082976468,176.64154,0.03838041,-0.65402494,0.310300236,5.074673432,1.28545248,-7.25132149,4.628345968,38.14248521,-,2.21E-11,-4.62E-11,1.32E-13,-4.60E-13,-,-0.99828256,-0.05858262,0.07676083,-1.30804988,-,-818.3984546,-2040.071354,-,0.231684255,-,-0.23168368,0.231684255,-0.23168368,5.75E-07,,
140.56,-,-0.49868831,-0.03619352,3.069142253,175.8488978,0.05271661,-0.7263499,0.456520819,3.45249573,1.58691457,-7.21158204,4.615070681,37.38186731,-,2.21E-11,-4.62E-11,3.06E-13,-6.76E-13,-,-0.99737662,-0.07238703,0.10543322,-1.45269981,-,-1036.438724,-2063.01946,-,0.286278198,-,-0.286277623,0.286278198,-0.286277623,5.75E-07,,
140.57,-,-0.49807639,-0.04381677,3.053846568,174.9725197,0.07022014,-0.79821032,0.602586132,1.821421694,1.91880012,-7.15795558,4.597137187,36.35435378,-,2.21E-11,-4.63E-11,1.69E-13,-5.79E-13,-,-0.99615278,-0.08763353,0.14044028,-1.59642063,-,-1279.502537,-2095.060711,-,0.346575327,-,-0.346574752,0.346575327,-0.346574752,5.75E-07,,
140.58,-,-0.49727235,-0.05215567,3.037091218,174.0125088,0.09119131,-0.86945325,0.748444804,0.178507981,2.28028547,-7.08759188,4.573573028,35.00422696,-,2.22E-11,-4.63E-11,4.48E-13,-7.55E-13,-,-0.99454469,-0.10431134,0.18238262,-1.7389065,-,-1547.096269,-2138.298819,-,0.412533038,-,-0.412532463,0.412533038,-0.412532463,5.75E-07,,
140.59,-,-0.49624004,-0.06120317,3.018878565,172.9690006,0.11592096,-0.93989615,0.894035303,8.520229106,2.67029366,-6.99741877,4.543319062,33.27080237,-,2.21E-11,-4.62E-11,-3.96E-13,-4.09E-13,-,-0.99248007,-0.12240633,0.23184192,-1.87979229,-,-1838.555828,-2195.031889,-,0.484095472,-,-0.484094897,0.484095472,-0.484094897,5.75E-07,,
140.6,-,-0.49494047,-0.07095021,2.999211646,171.8421692,0.14468771,-1.00932472,0.039285086,16.84242864,3.0874502,-6.88416713,4.505232625,31.08861026,-,2.22E-11,-4.63E-11,2.12E-13,-6.62E-13,-,-0.98988094,-0.14190043,0.28937543,-2.01864943,-,-2153.01288,-2267.736951,-,0.56119109,-,-0.561190516,0.56119109,-0.561190516,5.75E-07,,
140.61,-,-0.49333194,-0.08138546,2.978094279,170.6322332,0.17775477,-1.07749113,0.184109782,25.14027248,3.53003731,-6.74440249,4.458091574,28.38762702,-,2.22E-11,-4.64E-11,1.12E-12,-7.83E-13,-,-0.98666389,-0.16277092,0.35550955,-2.15498225,-,-2489.359184,-2359.049846,-,0.643730089,-,-0.643729514,0.643730089,-0.643729514,5.75E-07,,
140.62,-,-0.49137022,-0.09249489,2.955531189,169.3394633,0.21536625,-1.14411253,0.328412421,33.40820469,3.99594769,-6.57456423,4.400599333,25.09356424,-,2.22E-11,-4.64E-11,1.12E-12,-6.76E-13,-,-0.98274044,-0.18498978,0.43073251,-2.28822506,-,-2846.209725,-2471.739729,-,0.731601683,-,-0.731601108,0.731601683,-0.731601108,5.75E-07,,
140.63,-,-0.48900873,-0.1042615,2.931528137,167.9641898,0.25774305,-1.20887004,0.472082722,41.63990656,4.48263905,-6.37101323,4.331391077,21.12822325,-,2.22E-11,-4.64E-11,1.11E-12,-5.74E-13,-,-0.97801746,-0.208523,0.5154861,-2.41774007,-,-3221.865429,-2608.677455,-,0.824671298,-,-0.824670723,0.824671298,-0.824670723,5.75E-07,,
140.64,-,-0.48619883,-0.1166649,2.906092055,166.5068096,0.30507829,-1.27140821,0.614996443,49.82825962,4.98709088,-6.1300885,4.249041195,16.4099226,-,2.23E-11,-4.64E-11,1.69E-12,-3.40E-13,-,-0.97239766,-0.2333298,0.61015659,-2.54281642,-,-3614.276494,-2772.797206,-,0.92277769,-,-0.922777115,0.92277769,-0.922777115,5.75E-07,,
140.65,-,-0.4828901,-0.12968096,2.879231191,164.9677955,0.35753234,-1.33133516,0.75701482,57.96531322,5.50576512,-5.84817357,4.152072154,10.85400578,-,2.23E-11,-4.65E-11,2.00E-12,-8.09E-14,-,-0.9657802,-0.25936193,0.71506468,-2.66267032,-,-4021.00752,-2967.050768,-,0.025730058,-,-1.025729484,1.025730058,-1.025729484,5.75E-07,,
140.66,-,-0.47903071,-0.14328148,2.850955254,163.3477036,0.41522744,-1.38822337,0.897984095,66.04225775,6.03457286,-5.52177276,4.038964871,4.373435844,-,2.21E-11,-4.63E-11,-1.31E-12,-1.65E-12,-,-0.95806141,-0.28656295,0.83045488,-2.77644674,-,-4439.205836,-3194.354035,-,0.133305187,-,-1.133304612,1.133305187,-1.133304612,5.75E-07,,
140.67,-,-0.47456781,-0.15743377,2.821275568,161.6471829,0.47824209,-1.44161133,0.037735163,74.0494041,6.56884914,-5.14759734,3.908170708,96.8794823,-,2.20E-11,-4.63E-11,-1.98E-12,-2.32E-12,-,-0.94913563,-0.31486753,0.95648418,-2.88322266,-,-4865.574624,-3457.525515,-,0.245244688,-,-1.245244113,1.245244688,-1.245244113,5.75E-07,,
140.68,-,-0.46944803,-0.17210039,2.790205225,159.8669834,0.5466052,-1.49100607,0.176083338,81.97617065,7.10333831,-4.72266111,3.758125143,88.28250469,-,2.24E-11,-4.64E-11,2.17E-12,9.50E-13,-,-0.93889606,-0.34420079,1.09321039,-2.98201214,-,-5296.352609,-3759.216866,-,0.361252406,-,-1.361251831,1.361252406,-1.361251831,5.75E-07,,
140.69,-,-0.46361796,-0.18723884,2.757759243,158.0079656,0.62029014,-1.5358867,0.312828276,89.81107845,7.63219232,-4.24438457,3.587263175,78.49283509,-,2.23E-11,-4.64E-11,4.94E-13,-6.98E-13,-,-0.92723593,-0.37447769,1.24058027,-3.07177339,-,-5727.302235,-4101.835807,-,0.480992059,-,-1.480991484,1.480992059,-1.480991484,5.75E-07,,
140.7,-,-0.45702478,-0.20280127,2.723954722,156.0711091,0.6992089,-1.57570902,0.447754048,97.54175577,8.14898475,-3.71070619,3.394036462,67.42175993,-,2.19E-11,-4.64E-11,-2.05E-12,-4.36E-12,-,-0.91404955,-0.40560254,1.3984178,-3.15141804,-,-6153.708337,-4487.462138,-,0.604085214,-,-1.604084639,1.604085214,-1.604084639,5.75E-07,,
140.71,-,-0.44961685,-0.21873429,2.688810995,154.0575219,0.78320644,-1.60991131,0.580629407,5.154953005,8.64674269,-3.12019868,3.176932142,54.98259866,-,2.20E-11,-4.64E-11,-5.62E-13,-2.37E-12,-,-0.89923369,-0.43746858,1.56641288,-3.21982261,-,-6570.389379,-4917.75804,-,0.730109654,-,-1.730109079,1.730109654,-1.730109079,5.75E-07,,
140.72,-,-0.44134447,-0.23497885,2.652349787,151.9684486,0.87205546,-1.63792122,0.711208234,12.63656871,9.11799912,-2.47218762,2.934493258,41.09187384,-,2.21E-11,-4.64E-11,1.43E-13,-9.26E-13,-,-0.88268893,-0.46995771,1.74411092,-3.27584243,-,-6971.723236,-5393.874314,-,0.858598265,-,-1.85859769,1.858598265,-1.85859769,5.75E-07,,
140.73,-,-0.43216057,-0.25147016,2.614595352,149.8052788,0.96545183,-1.65916392,0.839230215,19.97168789,9.55486748,-1.76686901,2.665340626,25.67056399,-,2.21E-11,-4.64E-11,1.75E-13,-9.66E-13,-,-0.86432114,-0.50294032,1.93090366,-3.31832785,-,-7351.689374,-5916.354742,-,0.989038507,-,-1.989037932,1.989038507,-1.989037932,5.75E-07,,
140.74,-,-0.42202154,-0.26813768,2.575574616,147.5695553,1.06301085,-1.67307138,0.964421726,27.1446331,9.9491399,-1.00542186,2.368195921,8.645426479,-,2.21E-11,-4.64E-11,1.83E-13,-2.27E-12,-,-0.84404309,-0.53627536,2.12602169,-3.34614276,-,-7703.928986,-6485.041277,-,0.120872575,-,-2.120872,2.120872575,-2.120872,5.75E-07,,
140.75,-,-0.41088803,-0.2849053,2.535317304,145.2629812,1.16426463,-1.67909268,0.086496965,34.13902908,10.29240986,-0.19011104,2.041905702,89.95037404,-,2.20E-11,-4.65E-11,6.06E-13,-3.72E-12,-,-0.82177606,-0.56981059,2.32852925,-3.35818537,-,-8021.824208,-7098.983311,-,0.253498341,-,-2.253497766,2.253498341,-2.253497766,5.75E-07,,
140.76,-,-0.39872577,-0.3016915,2.493856052,142.8874265,1.26866083,-1.67670538,0.205159322,40.93788135,10.57621905,0.67562449,1.685466016,69.52788434,-,2.22E-11,-4.64E-11,6.32E-13,-1.52E-12,-,-0.79745154,-0.603383,2.53732166,-3.35341076,-,-8298.597008,-7756.354711,-,0.38627115,-,-2.386270576,2.38627115,-2.386270576,5.75E-07,,
140.77,-,-0.38550645,-0.31840976,2.451226512,140.4449338,1.37556297,-1.66542757,0.320102999,47.52366892,10.79222715,1.58710366,1.29804714,47.33041785,-,2.24E-11,-4.63E-11,-3.92E-13,1.45E-12,-,-0.7710129,-0.63681952,2.75112594,-3.33085515,-,-8527.427581,-8454.382717,-,0.518506546,-,-2.518505971,2.518506546,-2.518505971,5.75E-07,,
140.78,-,-0.37120854,-0.33496898,2.407467431,137.9377231,1.48425254,-1.64483057,0.431014873,53.87845117,10.93240229,2.53836066,0.879017984,23.3218157,-,2.22E-11,-4.64E-11,2.37E-13,-6.17E-13,-,-0.74241708,-0.66993796,2.96850507,-3.28966114,-,-8701.591287,-9189.293041,-,0.649483973,-,-2.649483398,2.649483973,-2.649483398,5.75E-07,,
140.79,-,-0.35581809,-0.35127409,2.362620715,135.3681956,1.5939331,-1.61455183,0.537576601,59.98398845,10.98922816,3.52213335,0.427969574,97.47864546,-,2.21E-11,-4.66E-11,2.18E-12,-2.82E-12,-,-0.71163618,-0.70254818,3.1878662,-3.22910366,-,-8814.612143,-9956.275569,-,0.778451502,-,-2.778450927,2.778451502,-2.778450927,5.75E-07,,
140.8,-,-0.33932946,-0.36722679,2.31673147,132.7389355,1.70373656,-1.57430783,0.639466954,65.82187568,10.95592302,4.52988718,0.944737029,69.79146015,-,2.23E-11,-4.63E-11,-1.02E-12,8.09E-13,-,-0.67865893,-0.73445358,3.40747311,-3.14861566,-,-8860.429885,-10749.47494,-,0.904631566,-,-2.904630991,2.904631566,-2.904630991,5.75E-07,,
140.81,-,-0.32174605,-0.38272638,2.269848019,130.0527116,1.81273159,-1.52390651,0.73636436,71.37368806,10.82666401,5.55187887,0.429419383,40.26593391,-,2.22E-11,-4.64E-11,2.04E-13,-5.82E-13,-,-0.64349209,-0.76545276,3.62546317,-3.04781301,-,-8833.576509,-11562.00991,-,0.027227711,-,-3.027227136,3.027227711,-3.027227136,5.75E-07,,
140.82,-,-0.3030808,-0.39767075,2.222021891,127.3124763,1.91993436,-1.46325884,0.827949626,76.62113725,10.59680932,6.57726251,0.882396591,8.923836601,-,2.22E-11,-4.66E-11,3.13E-12,-1.77E-12,-,-0.6061616,-0.79534151,3.83986873,-2.92651768,-,-8729.35714,-12386.02463,-,0.145432294,-,-3.14543172,3.145432294,-3.14543172,5.75E-07,,
140.83,-,-0.28335674,-0.41195747,2.173307781,124.5213635,2.02432145,-1.39238919,0.913908822,81.54623642,10.2631097,7.59423941,0.304343084,75.80381032,-,2.22E-11,-4.62E-11,-1.95E-12,1.88E-13,-,-0.56671348,-0.82391494,4.04864289,-2.78477839,-,-8544.02917,-13212.77422,-,0.258435053,-,-3.258434478,3.258435053,-3.258434478,5.75E-07,,
140.84,-,-0.26260725,-0.42548494,2.123763488,121.6826846,2.12484466,-1.31144388,0.993936278,86.13147191,9.82390018,8.59025114,0.696237245,40.96191227,-,2.22E-11,-4.65E-11,7.49E-13,-6.39E-13,-,-0.5252145,-0.85096987,4.24968933,-2.62288776,-,-8274.972783,-14032.74559,-,0.365432422,-,-3.365431848,3.365432422,-3.365431848,5.75E-07,,
140.85,-,-0.24087625,-0.43815366,2.073449811,118.7999232,2.22044781,-1.22069764,0.067737649,90.35997896,9.27926257,9.55221331,0.059366249,4.471892099,-,2.22E-11,-4.65E-11,2.38E-12,-3.47E-13,-,-0.4817525,-0.87630733,4.44089563,-2.44139528,-,-7920.845529,-14835.8131,-,0.465637458,-,-3.465636883,3.465637458,-3.465636883,5.75E-07,,
140.86,-,-0.21821819,-0.44986756,2.022430424,115.8767276,2.31008478,-1.12055758,0.135033005,94.21571883,8.6311498,10.4667852,0.39532579,66.42517638,-,2.22E-11,-4.64E-11,-1.04E-12,-8.11E-13,-,-0.43643637,-0.89973512,4.62016956,-2.24111517,-,-7481.713379,-15611.42703,-,0.558290162,-,-3.558289588,3.558290162,-3.558289588,5.75E-07,,
140.87,-,-0.19469784,-0.46053529,1.970771715,112.9169016,2.39273868,-1.01156427,0.195559896,97.68365422,7.88346372,11.32066847,0.706014341,26.9305396,-,2.23E-11,-4.65E-11,2.27E-12,3.01E-13,-,-0.38939567,-0.92107058,4.78547736,-2.02312854,-,-6959.150953,-16348.83096,-,0.64266802,-,-3.642667445,3.64266802,-3.642667445,5.75E-07,,
140.88,-,-0.17038992,-0.47007156,1.918542597,109.9243936,2.46744151,-0.89438971,0.249076324,0.749919696,7.04207941,12.100926,0.993621713,86.11344865,-,2.22E-11,-4.65E-11,5.81E-13,-3.63E-13,-,-0.34077985,-0.94014313,4.93488302,-1.78877942,-,-6356.304241,-17037.30268,-,0.718096494,-,-3.718095919,3.718096494,-3.718095919,5.75E-07,,
140.89,-,-0.14537852,-0.47839846,1.865814288,106.9032841,2.53329378,-0.76983211,0.295363578,3.401983989,6.11481105,12.79531018,0.260611843,44.11507675,-,2.22E-11,-4.65E-11,-8.87E-14,-8.26E-13,-,-0.29075704,-0.95679692,5.06658756,-1.53966422,-,-5677.910222,-17666.41121,-,0.783959237,-,-3.783958662,3.783959237,-3.783958662,5.75E-07,,
140.9,-,-0.11975627,-0.48544664,1.812660068,103.8577716,2.58948346,-0.63880734,0.334228862,5.628800767,5.11131657,13.39258883,0.509699918,1.090992649,-,2.22E-11,-4.65E-11,1.56E-13,-6.43E-13,-,-0.23951254,-0.97089327,5.17896691,-1.27761468,-,-4930.269333,-18226.2815,-,0.839707757,-,-3.839707182,3.839707757,-3.839707182,5.75E-07,,
140.91,-,-0.09362343,-0.49115645,1.759155003,100.7921572,2.63530368,-0.50233722,0.365507675,7.420944739,4.04294109,13.88285589,0.743824108,57.20954112,-,2.23E-11,-4.65E-11,7.43E-13,3.15E-13,-,-0.18724685,-0.98231289,5.27060736,-1.00467443,-,-4121.168602,-18707.85723,-,0.884870284,-,-3.884869709,3.884870284,-3.884869709,5.75E-07,,
140.92,-,-0.06708673,-0.49547893,1.705375654,97.71082744,2.6701686,-0.36153479,0.389065874,8.770730122,2.92250205,14.25781443,0.966112371,12.64994091,-,2.22E-11,-4.65E-11,1.14E-13,-7.64E-13,-,-0.13417345,-0.99095786,5.3403372,-0.72306958,-,-3259.755417,-19103.15132,-,0.91905958,-,-3.919059005,3.91905958,-3.919059005,5.75E-07,,
140.93,-,-0.04025809,-0.49837665,1.651399765,94.6182368,2.69362681,-0.217587,0.404801391,9.672308832,1.7640217,14.51101965,0.179844951,7.600136193,-,2.22E-11,-4.65E-11,1.62E-13,-6.74E-13,-,-0.08051619,-0.9967533,5.38725363,-0.435174,-,-2356.364265,-19405.47408,-,0.941979493,-,-3.941978918,3.941979493,-3.941978918,5.75E-07,,
140.94,-,-0.01325325,-0.49982432,1.597305934,91.51888862,2.70537188,-0.07173515,0.412645552,10.12174613,0.58241539,14.63807136,0.388413364,2.254446443,-,2.22E-11,-4.65E-11,1.63E-13,-7.57E-13,-,-0.0265065,-0.99964864,5.41074377,-0.1434703,-,-1422.301033,-19609.62919,-,0.953430038,-,-3.953429463,3.953430038,-3.953429463,5.75E-07,,
140.95,-,0.01380977,-0.49980925,1.543173277,88.4173158,2.70524956,0.07474626,0.412563973,10.11707198,-0.60685332,14.63674718,0.404723237,23.18893334,-,2.22E-11,-4.65E-11,1.78E-13,-7.07E-13,-,0.02761954,-0.99961851,5.41049912,0.14949251,-,-469.5917383,-19712.06885,-,0.953310867,-,-3.953310292,3.953310867,-3.953310292,5.75E-07,,
140.96,-,0.04081217,-0.49833158,1.489081076,85.31806103,2.69326145,0.2205717,0.404557012,9.65830691,-1.7881384,14.50707031,1.196083283,68.53052405,-,2.22E-11,-4.65E-11,2.02E-13,-7.60E-13,-,0.08162434,-0.99666317,5.3865229,0.4411434,-,489.2956245,-19711.00118,-,0.941623026,-,-3.941622451,3.941623026,-3.941622451,5.75E-07,,
140.97,-,0.06763595,-0.49540426,1.435108441,82.22565682,2.66956499,0.36446714,0.388659764,8.747461708,-2.94598396,14.25130887,1.982208558,113.5721845,-,2.23E-11,-4.65E-11,6.96E-14,-3.97E-13,-,0.13527191,-0.99080851,5.33912997,0.72893428,-,1441.745926,-19606.44491,-,0.918468936,-,-3.918468361,3.918468936,-3.918468361,5.75E-07,,
140.98,-,0.09416546,-0.49105281,1.381333955,79.1446057,2.63446967,0.50519218,0.364941601,7.38851108,-4.06548961,13.87390665,2.759709406,158.1197017,-,2.22E-11,-4.65E-11,3.45E-13,-9.04E-13,-,0.18833091,-0.98210563,5.26893935,1.01038436,-,2375.297333,-19400.22876,-,0.8840506,-,-3.884050025,3.8840506,-3.884050025,5.75E-07,,
140.99,-,0.12028885,-0.48531494,1.32783534,76.07936086,2.5884298,0.64156121,0.333505266,5.587341756,-5.13265491,13.38134867,3.525308311,201.9852877,-,2.23E-11,-4.65E-11,-6.94E-13,3.85E-13,-,0.2405777,-0.97062988,5.17685959,1.28312243,-,3277.935916,-19095.93569,-,0.838666103,-,-3.838665529,3.838666103,-3.838665529,5.75E-07,,
141,-,0.14589952,-0.47823982,1.274689131,73.03430738,2.53203384,0.7724629,0.294485544,3.351676365,-6.13469016,12.7819676,4.275880856,244.9899267,-,2.23E-11,-4.65E-11,-3.06E-13,-1.54E-13,-,0.29179904,-0.95647965,5.06406768,1.5449258,-,4138.373346,-18698.79448,-,0.782704491,-,-3.782703916,3.782704491,-3.782703916,5.75E-07,,
141.01,-,0.17089736,-0.46988732,1.22197036,70.0137443,2.46599099,0.89687746,0.248047541,0.690974806,-7.06028297,12.08569971,5.008493139,286.9655186,-,2.23E-11,-4.65E-11,-1.01E-12,1.62E-13,-,0.34179472,-0.93977464,4.93198198,1.79375492,-,4946.297521,-18215.5236,-,0.716639194,-,-3.71663862,3.716639194,-3.71663862,5.75E-07,,
141.02,-,0.19518989,-0.46032696,1.169752266,67.0218679,2.39111527,1.01389134,0.194384611,97.61631538,-7.89981198,11.3038013,5.720434875,327.7567753,-,2.23E-11,-4.64E-11,-1.81E-12,1.66E-13,-,0.39037977,-0.92065392,4.78223053,2.02778269,-,5692.587445,-17654.13451,-,0.641020195,-,-3.64101962,3.641020195,-3.64101962,5.75E-07,,
141.03,-,0.21869322,-0.44963683,1.118106022,64.06275613,2.30830776,1.12270886,0.133715971,94.14025838,-8.64550215,10.44853747,6.409247554,367.2228347,-,2.22E-11,-4.67E-11,1.94E-12,-9.09E-13,-,0.43738643,-0.89927366,4.61661553,2.24541772,-,6369.485568,-17023.70297,-,0.556465136,-,-3.556464561,3.556465136,-3.556464561,5.75E-07,,
141.04,-,0.24133283,-0.43790235,1.067100493,61.14035455,2.21853769,1.22266066,0.066284069,90.27669498,-9.29151884,9.53285606,7.072747205,405.2385644,-,2.23E-11,-4.64E-11,-3.30E-12,-3.64E-13,-,0.48266566,-0.8758047,4.43707538,2.44532133,-,6970.72301,-16334.11812,-,0.463649645,-,-3.46364907,3.463649645,-3.46364907,5.75E-07,,
141.05,-,0.26304415,-0.42521497,1.016802011,58.25846383,2.12282272,1.31320893,0.992351746,86.04068486,-9.83400076,8.57005944,7.709041488,441.6955413,-,2.22E-11,-4.68E-11,2.17E-12,-1.76E-13,-,0.5260883,-0.85042995,4.24564544,2.62641785,-,7491.595409,-15595.81959,-,0.363297116,-,-3.363296541,3.363297116,-3.363296541,5.75E-07,,
141.06,-,0.28377295,-0.41167088,0.967274193,55.42072891,2.02220937,1.39394929,0.912199256,81.44828552,-10.27103441,7.57348598,8.316541017,476.5027004,-,2.22E-11,-4.65E-11,-2.73E-13,-6.90E-13,-,0.56754591,-0.82334175,4.04441875,2.78789858,-,7928.989457,-14819.53287,-,0.256168206,-,-3.256167631,3.256168206,-3.256167631,5.75E-07,,
141.07,-,0.30347553,-0.3973696,0.918577779,52.63062989,1.91775387,1.4646097,0.826121211,76.51637683,-10.60257529,6.55621187,8.893964985,509.5866568,-,2.22E-11,-4.65E-11,-2.23E-12,-1.46E-12,-,0.60695106,-0.79473921,3.83550774,2.92921941,-,8281.362338,-14016.01245,-,0.143050304,-,-3.14304973,3.143050304,-3.14304973,5.75E-07,,
141.08,-,0.32211872,-0.38241278,0.870770502,49.89147471,1.81050402,1.52504643,0.734423483,71.26248398,-10.83032275,5.5307821,9.440341327,540.8917152,-,2.23E-11,-4.68E-11,1.83E-12,7.40E-13,-,0.64423744,-0.76482555,3.62100805,3.05009286,-,8548.67818,-13195.80143,-,0.024747212,-,-3.024746637,3.024747212,-3.024746637,5.75E-07,,
141.09,-,0.33967971,-0.36690284,0.823906995,47.20639355,1.70148261,1.57523754,0.637420137,65.70460169,-10.95755669,4.5089776,9.955001781,570.3795871,-,2.22E-11,-4.65E-11,-8.88E-13,-1.48E-12,-,0.67935942,-0.73380568,3.40296523,3.15047507,-,8732.307126,-12369.01466,-,0.902069229,-,-2.902068654,2.902069229,-2.902068654,5.75E-07,,
141.1,-,0.35614575,-0.35094188,0.778038721,44.57833501,1.5916725,1.61527427,0.535430445,59.86102275,-10.98894539,3.50162293,10.43757232,598.0288422,-,2.22E-11,-4.66E-11,-9.07E-13,-1.50E-12,-,0.7122915,-0.70188377,3.18334501,3.23054854,-,8834.893712,-11545.15087,-,0.775823852,-,-2.775823277,2.775823852,-2.775823277,5.75E-07,,
141.11,-,0.37151364,-0.33463056,0.733213936,42.01006399,1.48200381,1.64535069,0.428775998,53.7501731,-10.93033371,2.51843744,10.88795952,623.8341279,-,2.24E-11,-4.67E-11,9.10E-13,1.08E-12,-,0.74302728,-0.66926113,2.96400763,3.29070139,-,8860.201896,-10732.93774,-,0.646807221,-,-2.646806646,2.646807221,-2.646806646,5.75E-07,,
141.12,-,0.38578919,-0.31806713,0.689477679,39.50416109,1.37334325,1.66575209,0.317777992,47.39045582,-10.78852074,1.56792998,11.30633349,647.8051907,-,2.22E-11,-4.65E-11,-3.43E-13,-1.66E-12,-,0.77157839,-0.63613426,2.7466865,3.33150418,-,8812.944277,-9940.211805,-,0.515796439,-,-2.515795864,2.515796439,-2.515795864,5.75E-07,,
141.13,-,0.39898652,-0.30134657,0.646871793,37.06302362,1.2664857,1.67684248,0.202754684,40.80010575,-10.57103556,0.65733617,11.693108,669.965738,-,2.22E-11,-4.65E-11,-5.94E-13,-2.79E-12,-,0.79797305,-0.60269313,2.53297139,3.35368497,-,8698.602864,-9173.833627,-,0.383542846,-,-2.383542271,2.383542846,-2.383542271,5.75E-07,,
141.14,-,0.41112732,-0.28455989,0.605434959,34.68886793,1.16214801,1.6790518,0.084019068,33.99705602,-10.28591845,-0.20740488,12.04891848,690.3521766,-,2.24E-11,-4.67E-11,-2.27E-14,8.79E-13,-,0.82225463,-0.56911978,2.32429602,3.35810359,-,8523.248223,-8439.637146,-,0.250766297,-,-2.250765722,2.250766297,-2.250765722,5.75E-07,,
141.15,-,0.42224001,-0.26779353,0.565202766,32.38373306,1.06096496,1.67286288,0.961876769,26.99881782,-9.941514,-1.02163813,12.37459847,709.0122655,-,2.24E-11,-4.67E-11,-1.22E-13,1.17E-12,-,0.84448002,-0.53558706,2.12192993,3.34572577,-,8293.363095,-7742.410983,-,0.118150465,-,-2.11814989,2.118150465,-2.11814989,5.75E-07,,
141.16,-,0.43235898,-0.25112888,0.52620779,30.14948552,0.96348715,1.6587989,0.836624192,19.82237378,-9.54628109,-1.78194958,12.67115525,726.0037175,-,2.23E-11,-4.66E-11,-5.57E-15,-3.14E-13,-,0.86471795,-0.50225777,1.92697431,3.31759781,-,8015.675574,-7085.908399,-,0.986339153,-,-1.986338578,1.986339153,-1.986338578,5.75E-07,,
141.17,-,0.44152367,-0.23464197,0.488479697,27.98782499,0.87018073,1.63741122,0.708546901,12.48408555,-9.10862354,-2.48609763,12.93974508,741.3927813,-,2.22E-11,-4.66E-11,4.81E-14,-5.89E-13,-,0.88304733,-0.46928393,1.74036147,3.27482245,-,7697.005922,-6472.882063,-,0.855933594,-,-1.855933019,1.855933594,-1.855933019,5.75E-07,,
141.18,-,0.44977778,-0.21840318,0.452045355,25.900291,0.78142872,1.60926813,0.577918256,4.999615503,-8.63674378,-3.13292457,13.1816486,755.252832,-,2.22E-11,-4.66E-11,2.30E-14,-5.59E-13,-,0.89955556,-0.43680636,1.56285744,3.21853626,-,7344.130005,-5905.139335,-,0.727490666,-,-1.727490091,1.727490666,-1.727490091,5.75E-07,,
